algorithm,optimal_result,iterations,time,trial
rhc,80.0,4500,0.000999927520752,8
sa,80.0,4500,0.00200009346008,8
ga,44.0,4500,0.039999961853,8
mimic,80.0,4500,10.0939998627,8
rhc,80.0,5000,0.00100016593933,8
sa,80.0,5000,0.00200009346008,8
ga,48.0,5000,0.050999879837,8
mimic,80.0,5000,12.256000042,8
rhc,45.0,10,0.0,9
sa,34.0,10,0.0,9
ga,44.0,10,0.0,9
mimic,63.0,10,0.0299999713898,9
rhc,57.0,100,0.0,9
sa,42.0,100,0.000999927520752,9
ga,52.0,100,0.000999927520752,9
mimic,75.0,100,0.240000009537,9
rhc,76.0,300,0.0,9
sa,72.0,300,0.000999927520752,9
ga,50.0,300,0.00300002098083,9
mimic,80.0,300,0.836999893188,9
rhc,79.0,500,0.000999927520752,9
sa,79.0,500,0.0,9
ga,43.0,500,0.00500011444092,9
mimic,79.0,500,1.31599998474,9
rhc,80.0,1000,0.000999927520752,9
sa,80.0,1000,0.0,9
ga,48.0,1000,0.00800013542175,9
mimic,80.0,1000,2.65599989891,9
rhc,80.0,1500,0.000999927520752,9
sa,80.0,1500,0.00100016593933,9
ga,44.0,1500,0.0149998664856,9
mimic,80.0,1500,3.5150001049,9
rhc,80.0,2000,0.000999927520752,9
sa,80.0,2000,0.000999927520752,9
ga,51.0,2000,0.0170001983643,9
mimic,80.0,2000,4.63899993896,9
rhc,80.0,2500,0.000999927520752,9
sa,80.0,2500,0.000999927520752,9
ga,46.0,2500,0.0230000019073,9
mimic,80.0,2500,5.91999983788,9
rhc,80.0,3000,0.000999927520752,9
sa,80.0,3000,0.00100016593933,9
ga,44.0,3000,0.029000043869,9
mimic,80.0,3000,6.70399999619,9
rhc,80.0,3500,0.000999927520752,9
sa,80.0,3500,0.00200009346008,9
ga,48.0,3500,0.0380001068115,9
mimic,80.0,3500,7.90099978447,9
rhc,80.0,4000,0.0,9
sa,80.0,4000,0.00100016593933,9
ga,49.0,4000,0.0360000133514,9
mimic,80.0,4000,9.07699990273,9
rhc,80.0,4500,0.000999927520752,9
sa,80.0,4500,0.00300002098083,9
ga,51.0,4500,0.0529999732971,9
mimic,80.0,4500,10.2320001125,9
rhc,80.0,5000,0.000999927520752,9
sa,80.0,5000,0.0019998550415,9
ga,43.0,5000,0.0429999828339,9
mimic,80.0,5000,11.6380000114,9
rhc,43.0,10,0.0,10
sa,45.0,10,0.0,10
ga,48.0,10,0.0,10
mimic,67.0,10,0.0369999408722,10
rhc,59.0,100,0.0,10
sa,43.0,100,0.0,10
ga,51.0,100,0.000999927520752,10
mimic,77.0,100,0.246000051498,10
rhc,74.0,300,0.0,10
sa,66.0,300,0.0,10
ga,48.0,300,0.00200009346008,10
mimic,80.0,300,0.650000095367,10
rhc,78.0,500,0.0,10
